fusion_id	aliquot_id	known_gene1	known_gene2	gene_id1	gene_id2	chr1	break1	chr2	break2	frameshift	exon	UTR	SV	SV_sv_id	SV2_sv_id	class	SV_match_composite	tx1_coord	tx2_coord	tx_bkpt1	tx_bkpt2	project_code	histology_abbreviation	wgs_aliquot_id	icgc_donor_id
CNOT2->RAB3IP	edda9023-a8d9-45dc-af21-5bba663967e4	CNOT2	RAB3IP	ENSG00000111596.7	ENSG00000127328.17	12	70704797	12	70149164	NA	exon3->exon2	CDS->5UTR	TRUE	SVMERGE174_1	NA	direct	direct	ENST00000229195.3:1-750	ENST00000325555.9:171-1856	ENST00000229195.3^12:70704797:+	ENST00000325555.9^12:70149164:+	BRCA-US	Breast-AdenoCA	f848b66f-bd9e-4fba-afd4-eb58848d1ef4	DO2783
KMT2E->LHFPL3	d6301614-9ba7-4632-bdca-ac1b11e8e811	KMT2E	LHFPL3	ENSG00000005483.15	ENSG00000187416.7	7	104654982	7	104546634	NA	exon1->exon5	5UTR->CDS	TRUE	SVMERGE223_1	NA	direct	direct	ENST00000311117.3:1-357	ENST00000535008.1:807-3175	ENST00000311117.3^7:104654982:+	ENST00000535008.1^7:104546634:+	BRCA-US	Breast-AdenoCA	4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9	DO2719
CDC42BPA->EPRS	d6301614-9ba7-4632-bdca-ac1b11e8e811	CDC42BPA	EPRS	ENSG00000143776.14	ENSG00000136628.13	1	227203781	1	220180680	in-frame	exon33->exon14	CDS->CDS	TRUE	SVMERGE199_1	NA	direct	direct	ENST00000334218.5:1-5695	ENST00000366923.3:1876-5015	ENST00000334218.5^1:227203781:-	ENST00000366923.3^1:220180680:-	BRCA-US	Breast-AdenoCA	4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9	DO2719
ARID1B->NKAIN2	d6301614-9ba7-4632-bdca-ac1b11e8e811	ARID1B	NKAIN2	ENSG00000049618.17	ENSG00000188580.9	6	157256710	6	124979332	in-frame	exon4->exon4	CDS->CDS	TRUE	SVMERGE125_1	SVMERGE130_1	composite	t2tINV:DEL	ENST00000414678.2:1-495	ENST00000368417.1:334-3116	ENST00000414678.2^6:157256710:+	ENST00000368417.1^6:124979332:+	BRCA-US	Breast-AdenoCA	4e84eed6-82a8-4e91-b0fd-61ec6ef69ce9	DO2719
SPOP->XYLT2	670eab31-e873-4404-bbff-1b427e7b80c1	SPOP	XYLT2	ENSG00000121067.13	ENSG00000015532.5	17	47755295	17	48430991	NA	exon1->exon2	5UTR->CDS	TRUE	SVMERGE291_1	NA	direct	direct	ENST00000393331.3:1-231	ENST00000017003.2:185-3508	ENST00000393331.3^17:47755295:-	ENST00000017003.2^17:48430991:+	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
SLFN5->SYNRG	670eab31-e873-4404-bbff-1b427e7b80c1	SLFN5	SYNRG	ENSG00000166750.5	ENSG00000006114.11	17	33570162	17	35914161	NA	exon1->exon14	5UTR->CDS	TRUE	SVMERGE349_1	NA	direct	direct	ENST00000299977.4:1-108	ENST00000339208.6:1805-8230	ENST00000299977.4^17:33570162:+	ENST00000339208.6^17:35914161:-	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
SCD->GPR19	670eab31-e873-4404-bbff-1b427e7b80c1	SCD	GPR19	ENSG00000099194.5	ENSG00000183150.3	10	102108103	12	12815404	NA	exon2->exon2	CDS->5UTR	TRUE	SVMERGE32_1	SVMERGE94_1	composite	TRA:h2hINV	ENST00000370355.2:1-691	ENST00000540510.1:172-1752	ENST00000370355.2^10:102108103:+	ENST00000540510.1^12:12815404:-	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
RNF43->CACNA1G-AS1	670eab31-e873-4404-bbff-1b427e7b80c1	RNF43	CACNA1G-AS1	ENSG00000108375.8	ENSG00000250107.1	17	56448272	17	48634819	Other	NA	NA	TRUE	SVMERGE494_1	NA	direct	direct	ENSG00000108375:NA	ENSG00000250107:NA	ENSG00000108375^17:56448272:-	ENSG00000250107^17:48634819:-	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
LASP1->ARHGAP23	670eab31-e873-4404-bbff-1b427e7b80c1	LASP1	ARHGAP23	ENSG00000002834.13	ENSG00000225485.3	17	37026511	17	36614346	in-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE489_1	NA	direct	direct	ENST00000318008.6:1-400	ENST00000431231.2:132-5965	ENST00000318008.6^17:37026511:+	ENST00000431231.2^17:36614346:+	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
CDK8->IKZF3	670eab31-e873-4404-bbff-1b427e7b80c1	CDK8	IKZF3	ENSG00000132964.7	ENSG00000161405.12	13	26828906	17	37988404	out-of-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE492_1	NA	direct	direct	ENST00000381527.3:1-631	ENST00000346872.3:70-2438	ENST00000381527.3^13:26828906:+	ENST00000346872.3^17:37988404:-	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
AKAP1->ANKFN1	670eab31-e873-4404-bbff-1b427e7b80c1	AKAP1	ANKFN1	ENSG00000121057.8	ENSG00000153930.6	17	55162759	17	54428127	NA	exon1->exon4	5UTR->CDS	TRUE	SVMERGE221_1	NA	direct	direct	ENST00000337714.3:1-209	ENST00000566473.2:198-3841	ENST00000337714.3^17:55162759:+	ENST00000566473.2^17:54428127:+	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
ADCK2->DPP6	670eab31-e873-4404-bbff-1b427e7b80c1	ADCK2	DPP6	ENSG00000133597.5	ENSG00000130226.12	7	140390613	7	154429531	in-frame	exon7->exon6	CDS->CDS	TRUE	SVMERGE40_1	NA	direct	direct	ENST00000072869.4:1-1918	ENST00000377770.3:769-3711	ENST00000072869.4^7:140390613:+	ENST00000377770.3^7:154429531:+	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
ACSF2->SPAG9	670eab31-e873-4404-bbff-1b427e7b80c1	ACSF2	SPAG9	ENSG00000167107.8	ENSG00000008294.16	17	48503750	17	49091714	in-frame	exon1->exon9	CDS->CDS	TRUE	SVMERGE162_1	NA	direct	direct	ENST00000300441.4:1-232	ENST00000262013.7:1301-8274	ENST00000300441.4^17:48503750:+	ENST00000262013.7^17:49091714:-	BRCA-US	Breast-AdenoCA	a6c14ebc-81a2-44f7-af87-2b7ec85e5696	DO2712
UBQLN1->GKAP1	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	UBQLN1	GKAP1	ENSG00000135018.9	ENSG00000165113.8	9	86322415	9	86421475	NA	exon1->exon3	CDS->5UTR	TRUE	SVMERGE605_1	NA	direct	direct	ENST00000376395.4:1-704	ENST00000376365.3:249-1512	ENST00000376395.4^9:86322415:-	ENST00000376365.3^9:86421475:-	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
SPAG5->BLMH	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	SPAG5	BLMH	ENSG00000076382.12	ENSG00000108578.10	17	26925528	17	28576186	out-of-frame	exon2->exon12	CDS->CDS	TRUE	SVMERGE358_1	NA	direct	direct	ENST00000321765.5:1-510	ENST00000261714.6:1392-2361	ENST00000321765.5^17:26925528:-	ENST00000261714.6^17:28576186:-	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
SMG6->WDR20	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	SMG6	WDR20	ENSG00000070366.9	ENSG00000140153.13	17	2206308	14	102661275	out-of-frame	intron1->exon2	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000263073.6:NA	ENST00000454394.2:NA	ENST00000263073.6^17:2206308:-	ENST00000454394.2^14:102661275:+	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
RCC2->PADI4	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	RCC2	PADI4	ENSG00000179051.9	ENSG00000159339.9	1	17755602	1	17681028	out-of-frame	exon3->exon11	CDS->CDS	TRUE	SVMERGE78_1	NA	direct	direct	ENST00000375436.4:1-567	ENST00000375448.4:1182-2268	ENST00000375436.4^1:17755602:-	ENST00000375448.4^1:17681028:+	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
RABEP1->ASPA	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	RABEP1	ASPA	ENSG00000029725.12	ENSG00000108381.6	17	5185815	17	3397644	in-frame	exon1->exon5	CDS->CDS	TRUE	SVMERGE235_1	NA	direct	direct	ENST00000262477.6:1-258	ENST00000263080.2:793-5432	ENST00000262477.6^17:5185815:+	ENST00000263080.2^17:3397644:+	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
MAST4->NLN	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	MAST4	NLN	ENSG00000069020.14	ENSG00000123213.18	5	66449408	5	65118609	in-frame	exon26->exon13	CDS->CDS	TRUE	SVMERGE83_1	NA	direct	direct	ENST00000403625.2:1-3943	ENST00000380985.5:2159-8662	ENST00000403625.2^5:66449408:+	ENST00000380985.5^5:65118609:+	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
FLOT2->PEX12	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	FLOT2	PEX12	ENSG00000132589.11	ENSG00000108733.5	17	27215963	17	33904610	out-of-frame	exon2->exon2	CDS->CDS	TRUE	SVMERGE59_1	NA	direct	direct	ENST00000394908.4:1-236	ENST00000225873.4:735-2676	ENST00000394908.4^17:27215963:-	ENST00000225873.4^17:33904610:-	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
DDX42->BRIP1	3fc1c7a8-e5ad-4a4e-89ab-ddf12aa11a3b	DDX42	BRIP1	ENSG00000198231.8	ENSG00000136492.4	17	61884014	17	59886118	in-frame	exon7->exon7	CDS->CDS	TRUE	SVMERGE261_1	NA	direct	direct	ENST00000457800.2:1-846	ENST00000259008.2:896-6049	ENST00000457800.2^17:61884014:+	ENST00000259008.2^17:59886118:-	BRCA-US	Breast-AdenoCA	6e839eaf-1dbb-43f5-8846-c980e05540c7	DO2706
TEAD4->C2CD5	526c9170-0f25-4374-9287-1fc40acb6555	TEAD4	C2CD5	ENSG00000197905.4	ENSG00000111731.8	12	3069206	12	22646271	NA	exon2->exon11	5UTR->CDS	TRUE	SVMERGE596_1	NA	direct	direct	ENST00000359864.2:1-161	ENST00000333957.4:1404-4437	ENST00000359864.2^12:3069206:+	ENST00000333957.4^12:22646271:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
SS18L1->CDH4	526c9170-0f25-4374-9287-1fc40acb6555	SS18L1	CDH4	ENSG00000184402.10	ENSG00000179242.11	20	60718945	20	60469966	in-frame	exon1->exon8	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000421564.1:1-124	ENST00000360469.5:1139-6512	ENST00000421564.1^20:60718945:+	ENST00000360469.5^20:60469966:+	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
SEMA3C->CNTNAP2	526c9170-0f25-4374-9287-1fc40acb6555	SEMA3C	CNTNAP2	ENSG00000075223.9	ENSG00000174469.13	7	80545995	7	148112509	in-frame	exon2->exon24	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000265361.3:1-665	ENST00000361727.3:4313-9895	ENST00000265361.3^7:80545995:-	ENST00000361727.3^7:148112509:+	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
RASSF8->RERGL	526c9170-0f25-4374-9287-1fc40acb6555	RASSF8	RERGL	ENSG00000123094.11	ENSG00000111404.2	12	26112081	12	18241890	NA	exon1->exon2	5UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000405154.2:1-91	ENST00000538724.1:102-974	ENST00000405154.2^12:26112081:+	ENST00000538724.1^12:18241890:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
NAP1L4->RPAP1	526c9170-0f25-4374-9287-1fc40acb6555	NAP1L4	RPAP1	ENSG00000205531.8	ENSG00000103932.7	11	2997254	15	41829399	NA	exon4->exon2	CDS->5UTR	TRUE	SVMERGE228_1	NA	direct	direct	ENST00000380542.4:1-314	ENST00000304330.4:42-4666	ENST00000380542.4^11:2997254:-	ENST00000304330.4^15:41829399:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
LCOR->CPNE8	526c9170-0f25-4374-9287-1fc40acb6555	LCOR	CPNE8	ENSG00000196233.7	ENSG00000139117.9	10	98593236	12	39096723	NA	exon2->exon2	5UTR->5UTR	TRUE	SVMERGE583_1	NA	direct	direct	ENST00000540664.1:1-214	ENST00000538596.2:571-2876	ENST00000540664.1^10:98593236:+	ENST00000538596.2^12:39096723:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
FGD4->ABCC9	526c9170-0f25-4374-9287-1fc40acb6555	FGD4	ABCC9	ENSG00000139132.10	ENSG00000069431.6	12	32717223	12	22040868	NA	exon2->exon13	5UTR->CDS	TRUE	SVMERGE368_1	NA	direct	direct	ENST00000427716.2:1-332	ENST00000261200.4:1803-8294	ENST00000427716.2^12:32717223:+	ENST00000261200.4^12:22040868:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
C2CD5->ITPR2	526c9170-0f25-4374-9287-1fc40acb6555	C2CD5	ITPR2	ENSG00000111731.8	ENSG00000123104.7	12	22666228	12	26493261	in-frame	exon9->exon56	CDS->CDS	TRUE	SVMERGE294_1	NA	direct	direct	ENST00000333957.4:1-1294	ENST00000381340.3:8275-10512	ENST00000333957.4^12:22666228:-	ENST00000381340.3^12:26493261:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
ANAPC5->KDM2B	526c9170-0f25-4374-9287-1fc40acb6555	ANAPC5	KDM2B	ENSG00000089053.8	ENSG00000089094.12	12	121764899	12	121958903	out-of-frame	exon11->exon9	CDS->CDS	TRUE	SVMERGE499_1	NA	direct	direct	ENST00000261819.3:1-1562	ENST00000377071.4:1005-4596	ENST00000261819.3^12:121764899:-	ENST00000377071.4^12:121958903:-	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
ADIPOR2->FOXJ2	526c9170-0f25-4374-9287-1fc40acb6555	ADIPOR2	FOXJ2	ENSG00000006831.9	ENSG00000065970.4	12	1863680	12	8197356	in-frame	exon2->exon6	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000357103.4:1-422	ENST00000162391.3:1764-5524	ENST00000357103.4^12:1863680:+	ENST00000162391.3^12:8197356:+	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
ABCC9->RASSF8	526c9170-0f25-4374-9287-1fc40acb6555	ABCC9	RASSF8	ENSG00000069431.6	ENSG00000123094.11	12	22059060	12	26173078	NA	exon10->intron1	CDS->5UTR	FALSE	NA	NA	SV independent	NA	ENST00000261200.4:NA	ENST00000541490.1:NA	ENST00000261200.4^12:22059060:-	ENST00000541490.1^12:26173078:+	BRCA-US	Breast-AdenoCA	47312f61-5ef4-4f25-9320-8fbb4758790e	DO2694
SNX9->DAP	f97f68be-6838-455c-91bf-7549543a82c3	SNX9	DAP	ENSG00000130340.10	ENSG00000112977.11	6	158323077	5	10683683	in-frame	exon6->exon3	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000392185.3:1-791	ENST00000230895.6:357-2340	ENST00000392185.3^6:158323077:+	ENST00000230895.6^5:10683683:-	BRCA-US	Breast-LobularCA	6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	DO2647
ITGB5->WAC-AS1	f97f68be-6838-455c-91bf-7549543a82c3	ITGB5	WAC-AS1	ENSG00000082781.7	ENSG00000254635.1	3	124560230	10	28814937	Other	NA	NA	FALSE	NA	NA	SV independent	NA	ENSG00000082781:NA	ENSG00000254635:NA	ENSG00000082781^3:124560230:-	ENSG00000254635^10:28814937:-	BRCA-US	Breast-LobularCA	6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	DO2647
DAP->SNX9	f97f68be-6838-455c-91bf-7549543a82c3	DAP	SNX9	ENSG00000112977.11	ENSG00000130340.10	5	10748287	6	158327160	in-frame	exon2->exon7	CDS->CDS	TRUE	SVMERGE8_1	NA	direct	direct	ENST00000230895.6:1-356	ENST00000392185.3:792-4199	ENST00000230895.6^5:10748287:-	ENST00000392185.3^6:158327160:+	BRCA-US	Breast-LobularCA	6dbc5c31-043b-40e9-bf1a-e7b4ec351b4d	DO2647
SUFU->GBF1	42ba8e87-8d37-4cbd-82f0-bca0cbe5dcd3	SUFU	GBF1	ENSG00000107882.7	ENSG00000107862.4	10	104309863	10	104111013	in-frame	exon3->exon5	CDS->CDS	TRUE	SVMERGE169_1	NA	direct	direct	ENST00000369902.3:1-620	ENST00000369983.3:556-6404	ENST00000369902.3^10:104309863:+	ENST00000369983.3^10:104111013:+	BRCA-US	Breast-AdenoCA	dabb5a94-9706-4429-8db0-c328e2004340	DO2629
H2AFY->CNOT6	42ba8e87-8d37-4cbd-82f0-bca0cbe5dcd3	H2AFY	CNOT6	ENSG00000113648.12	ENSG00000113300.7	5	134688636	5	179991489	in-frame	exon6->exon5	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000304332.4:1-857	ENST00000261951.4:735-6177	ENST00000304332.4^5:134688636:-	ENST00000261951.4^5:179991489:+	BRCA-US	Breast-AdenoCA	dabb5a94-9706-4429-8db0-c328e2004340	DO2629
ZNRF3->ASCC2	877adc79-0651-4140-bb6a-876162733bf3	ZNRF3	ASCC2	ENSG00000183579.11	ENSG00000100325.10	22	29280054	22	30221246	NA	exon1->exon4	5UTR->CDS	TRUE	SVMERGE28_1	NA	direct	direct	ENST00000332811.4:1-165	ENST00000307790.3:355-2794	ENST00000332811.4^22:29280054:+	ENST00000307790.3^22:30221246:-	BRCA-US	Breast-AdenoCA	db45d81f-695c-4f99-beea-6dbec1ff47fc	DO2593
ZNF544->SENP6	877adc79-0651-4140-bb6a-876162733bf3	ZNF544	SENP6	ENSG00000198131.9	ENSG00000112701.13	19	58741828	6	76385576	NA	exon3->exon13	5UTR->CDS	TRUE	SVMERGE189_1	SVMERGE121_1	composite	TRA:TRA	ENST00000269829.4:1-415	ENST00000370014.3:2046-6646	ENST00000269829.4^19:58741828:+	ENST00000370014.3^6:76385576:+	BRCA-US	Breast-AdenoCA	db45d81f-695c-4f99-beea-6dbec1ff47fc	DO2593
TLK1->SSB	877adc79-0651-4140-bb6a-876162733bf3	TLK1	SSB	ENSG00000198586.9	ENSG00000138385.11	2	171939291	2	170661984	in-frame	exon3->exon3	CDS->CDS	TRUE	SVMERGE201_1	NA	direct	direct	ENST00000359766.3:1-397	ENST00000260956.4:241-1710	ENST00000359766.3^2:171939291:-	ENST00000260956.4^2:170661984:+	BRCA-US	Breast-AdenoCA	db45d81f-695c-4f99-beea-6dbec1ff47fc	DO2593
SHTN1->EMX2OS	877adc79-0651-4140-bb6a-876162733bf3	KIAA1598	EMX2OS	ENSG00000187164.13	ENSG00000229847.4	10	118764533	10	119232933	Other	NA	NA	TRUE	SVMERGE100_1	NA	direct	direct	ENSG00000187164:NA	ENSG00000229847:NA	ENSG00000187164^10:118764533:-	ENSG00000229847^10:119232933:-	BRCA-US	Breast-AdenoCA	db45d81f-695c-4f99-beea-6dbec1ff47fc	DO2593
WHSC1L1->ADAM32	39413018-090f-46ca-b6df-244124f098c3	WHSC1L1	ADAM32	ENSG00000147548.12	ENSG00000197140.10	8	38138985	8	39131831	out-of-frame	exon20->exon18	CDS->CDS	TRUE	SVMERGE59_1	NA	direct	direct	ENST00000317025.8:1-4136	ENST00000437682.2:2009-2282	ENST00000317025.8^8:38138985:-	ENST00000437682.2^8:39131831:+	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
PMEPA1->ISPD-AS1	39413018-090f-46ca-b6df-244124f098c3	STAG1	ISPD-AS1	ENSG00000118007.8	ENSG00000229688.3	3	136341988	7	16305852	Other	NA	NA	TRUE	SVMERGE62_1	NA	direct	direct	ENSG00000118007:NA	ENSG00000229688:NA	ENSG00000118007^3:136341988:-	ENSG00000229688^7:16305852:+	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
SHROOM3->TRIM28	39413018-090f-46ca-b6df-244124f098c3	SHROOM3	TRIM28	ENSG00000138771.10	ENSG00000130726.7	4	77631440	19	59060229	out-of-frame	exon3->exon11	CDS->CDS	FALSE	NA	NA	SV independent	NA	ENST00000296043.6:1-1408	ENST00000253024.5:1650-2961	ENST00000296043.6^4:77631440:+	ENST00000253024.5^19:59060229:+	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
RMND5A->CD8A	39413018-090f-46ca-b6df-244124f098c3	RMND5A	CD8A	ENSG00000153561.8	ENSG00000153563.11	2	87000558	2	87013094	NA	exon9->exon5	3UTR->CDS	FALSE	NA	NA	SV independent	NA	ENST00000283632.4:1-1695	ENST00000352580.3:616-1978	ENST00000283632.4^2:87000558:+	ENST00000352580.3^2:87013094:-	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
PLD3->ACTN4	39413018-090f-46ca-b6df-244124f098c3	PLD3	ACTN4	ENSG00000105223.14	ENSG00000130402.7	19	40854675	19	39198757	NA	intron1->exon6	5UTR->CDS	TRUE	SVMERGE348_1	NA	direct	direct	ENST00000356508.5:NA	ENST00000252699.2:NA	ENST00000356508.5^19:40854675:+	ENST00000252699.2^19:39198757:+	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
LTBP4->MYO1B	39413018-090f-46ca-b6df-244124f098c3	LTBP4	MYO1B	ENSG00000090006.13	ENSG00000128641.13	19	41120352	2	192278774	out-of-frame	exon22->exon9	CDS->CDS	TRUE	SVMERGE215_1	NA	direct	direct	ENST00000308370.7:1-3013	ENST00000439065.2:779-2673	ENST00000308370.7^19:41120352:+	ENST00000439065.2^2:192278774:+	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
DYNC1I2->AC106900.6	39413018-090f-46ca-b6df-244124f098c3	DYNC1I2	AC106900.6	ENSG00000077380.11	ENSG00000224638.1	2	172563887	2	174746418	Other	NA	NA	TRUE	SVMERGE96_1	NA	direct	direct	ENSG00000077380:NA	ENSG00000224638:NA	ENSG00000077380^2:172563887:+	ENSG00000224638^2:174746418:-	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
ATF6->SH2D1B	39413018-090f-46ca-b6df-244124f098c3	ATF6	SH2D1B	ENSG00000118217.5	ENSG00000198574.4	1	161772062	1	162367105	in-frame	exon7->exon3	CDS->CDS	TRUE	SVMERGE345_1	NA	direct	direct	ENST00000367942.3:1-976	ENST00000359567.3:309-2042	ENST00000367942.3^1:161772062:+	ENST00000359567.3^1:162367105:-	BRCA-US	Breast-AdenoCA	df291849-4c35-44e1-b013-8f6b7ee36113	DO2551
MBD2->DOCK2	49c4166c-701a-4f53-8968-99aec3347214	MBD2	DOCK2	ENSG00000134046.7	ENSG00000134516.11	18	51714084	5	169502951	in-frame	intron3->exon33	CDS->CDS	TRUE	SVMERGE1_1	NA	direct	direct	ENST00000256429.3:NA	ENST00000520908.1:NA	ENST00000256429.3^18:51714084:-	ENST00000520908.1^5:169502951:+	BRCA-US	Breast-AdenoCA	15f90ef0-831b-40a3-98bd-ec226a9e8b26	DO2509
DDX39B->PRPH2	49c4166c-701a-4f53-8968-99aec3347214	DDX39B	PRPH2	ENSG00000198563.9	ENSG00000112619.6	6	31506540	6	42672349	out-of-frame	exon5->exon2	CDS->CDS	TRUE	SVMERGE77_1	NA	direct	direct	ENST00000417556.2:1-1108	ENST00000230381.5:822-2975	ENST00000417556.2^6:31506540:-	ENST00000230381.5^6:42672349:-	BRCA-US	Breast-AdenoCA	15f90ef0-831b-40a3-98bd-ec226a9e8b26	DO2509
WDR76->PDIA3	a4cb04f5-91b3-40ba-8005-b1df46d6b555	WDR76	PDIA3	ENSG00000092470.7	ENSG00000167004.8	15	44128414	15	44046022	in-frame	exon4->exon3	CDS->CDS	TRUE	SVMERGE486_1	NA	direct	direct	ENST00000381246.2:1-687	ENST00000538521.1:430-2100	ENST00000381246.2^15:44128414:+	ENST00000538521.1^15:44046022:+	BRCA-US	Breast-AdenoCA	74b57d2c-a83f-4798-b86b-a533975e4cc0	DO2455
TBL1XR1->PIK3CA	a4cb04f5-91b3-40ba-8005-b1df46d6b555	TBL1XR1	PIK3CA	ENSG00000177565.11	ENSG00000121879.3	3	176914909	3	178916538	NA	exon1->exon2	5UTR->5UTR	TRUE	SVMERGE287_1	NA	direct	direct	ENST00000457928.2:1-348	ENST00000263967.3:82-9094	ENST00000457928.2^3:176914909:-	ENST00000263967.3^3:178916538:+	BRCA-US	Breast-AdenoCA	74b57d2c-a83f-4798-b86b-a533975e4cc0	DO2455
GSK3B->FSTL1	a4cb04f5-91b3-40ba-8005-b1df46d6b555	GSK3B	FSTL1	ENSG00000082701.10	ENSG00000163430.5	3	119720893	3	120134874	in-frame	exon2->exon3	CDS->CDS	TRUE	SVMERGE256_1	NA	direct	direct	ENST00000316626.5:1-514	ENST00000295633.3:421-5944	ENST00000316626.5^3:119720893:-	ENST00000295633.3^3:120134874:-	BRCA-US	Breast-AdenoCA	74b57d2c-a83f-4798-b86b-a533975e4cc0	DO2455
GNAI3->SARS	a4cb04f5-91b3-40ba-8005-b1df46d6b555	GNAI3	SARS	ENSG00000065135.7	ENSG00000031698.8	1	110091460	1	109766600	in-frame	exon1->exon2	CDS->CDS	TRUE	SVMERGE609_1	NA	direct	direct	ENST00000369851.4:1-228	ENST00000234677.2:212-1853	ENST00000369851.4^1:110091460:+	ENST00000234677.2^1:109766600:+	BRCA-US	Breast-AdenoCA	74b57d2c-a83f-4798-b86b-a533975e4cc0	DO2455
CELSR1->CERK	a4cb04f5-91b3-40ba-8005-b1df46d6b555	CELSR1	CERK	ENSG00000075275.12	ENSG00000100422.9	22	46929524	22	47083103	out-of-frame	exon1->exon13	CDS->CDS	TRUE	SVMERGE141_1	NA	direct	direct	ENST00000262738.3:1-3544	ENST00000216264.8:1655-4451	ENST00000262738.3^22:46929524:-	ENST00000216264.8^22:47083103:-	BRCA-US	Breast-AdenoCA	74b57d2c-a83f-4798-b86b-a533975e4cc0	DO2455
TRA2A->HECW1	4763b4dd-1eef-4503-9381-4baa57cc690f	TRA2A	HECW1	ENSG00000164548.6	ENSG00000002746.10	7	23561326	7	43283474	NA	exon2->exon3	CDS->5UTR	TRUE	SVMERGE258_1	NA	direct	direct	ENST00000297071.4:1-387	ENST00000395891.2:575-9502	ENST00000297071.4^7:23561326:-	ENST00000395891.2^7:43283474:+	BRCA-US	Breast-AdenoCA	0448206f-3ade-4087-b1a9-4fb2d14e1367	DO2341
